Date,Close,High,Low,Open,Volume
2006-03-02,89.05631256103516,89.09761714750557,88.53998422070093,88.73962655688364,60642300
2006-03-03,88.64324188232422,89.54510416870421,88.56751330880306,88.58128500527778,73402500
2006-03-06,88.23706817626953,88.93238654586075,88.01676829882574,88.90485365699824,57478400
2006-03-07,88.099365234375,88.161322100562,87.70695599143691,88.02363667412709,61780800
2006-03-08,88.28524780273438,88.42293323145415,87.55550032390478,87.91348558999364,66692400
2006-03-09,87.69319915771484,88.58816508592585,87.69319915771484,88.31279418639214,56313600
2006-03-10,88.5262222290039,88.6983316946508,87.73452288891941,87.92039880077789,60490800
2006-03-13,88.69143676757812,88.9186224860923,88.48490334122646,88.69831736339016,45479100
2006-03-14,89.62079620361328,89.65522018243702,88.53995470066748,88.60880265831496,69877300
2006-03-15,90.02009582519531,90.08894378634378,89.39362559952986,89.60014847352726,53398900
2006-03-16,90.20600128173828,90.50891558505225,90.07519642305937,90.19222958484397,65526400
2006-03-17,90.28131103515625,90.474839268414,90.11543571893402,90.3227798642118,47286800
2006-03-20,90.13619232177734,90.47486154009783,89.99795934206489,90.29515972112166,45538500
2006-03-21,89.56941986083984,90.5370717736522,89.47265572420861,90.10853584299963,87102700
2006-03-22,90.11544036865234,90.20528598740928,89.47264184563133,89.51411067682658,51605700
2006-03-23,89.92880249023438,90.12233069562039,89.6177757706137,90.03247454794253,46704200
2006-03-24,89.99795532226562,90.24677889323436,89.67310203387588,89.84589588742362,43209200
2006-03-27,89.86664581298828,90.04634765494627,89.67311750734069,89.87355377158224,32523000
2006-03-28,89.3136978149414,90.21913602095658,89.19619924701969,89.8044265076438,82079900
2006-03-29,89.87351989746094,90.19837311946542,89.36204639874165,89.44499460311361,61505700
2006-03-30,89.71458435058594,90.53016639954967,89.54179047107654,89.92884707373739,70571700
2006-03-31,89.73532104492188,90.01870554565427,89.41737565811208,89.86664608411502,62925600
2006-04-03,89.66619110107422,90.45413071792281,89.50031573742235,89.90119877708227,61624700
2006-04-04,90.23983764648438,90.35733617170409,89.41042946778818,89.66616093170774,54809300
2006-04-05,90.55091094970703,90.73753131347152,90.11547749626001,90.27444493016915,50607200
2006-04-06,90.45413970947266,90.68914740884154,89.98414540373851,90.44032379212881,57906200
2006-04-07,89.53487396240234,90.82046087647582,89.40355947010862,90.58546372626388,80180900
2006-04-10,89.67310333251953,89.90810044558772,89.34133153542327,89.67310333251953,41496500
2006-04-11,88.91275787353516,89.89422517744792,88.64320002630907,89.74908432320771,72799400
2006-04-12,89.07867431640625,89.25146813806502,88.89205403599537,89.00264461301647,43033700
2006-04-13,88.961181640625,89.33441167952301,88.68470517986853,88.87823342914876,51051800
2006-04-17,88.92665100097656,89.37591090102468,88.48429905985917,89.04414958181219,64167700
2006-04-18,90.33661651611328,90.50250239755142,89.11323318844185,89.11323318844185,92531800
2006-04-19,90.5094223022461,90.5923705271644,90.01869364293921,90.37118932271599,87269000
2006-04-20,90.63385009765625,91.13840527860688,90.26752791260286,90.54399390439734,86005500
2006-04-21,90.64765930175781,91.09001118377142,90.2813371438325,91.02089996419164,72342600
2006-04-24,90.48178100585938,90.59237160940472,90.1154588598033,90.4679545437911,52546400
2006-04-25,90.10851287841797,90.62689430965195,89.79748612897703,90.57159902474065,84359800
2006-04-26,90.12928009033203,90.64075375201574,90.060168868916,90.19840185824913,67262400
2006-04-27,90.56471252441406,90.97942198624742,89.5694182532138,89.78368094144447,124478600
2006-04-28,90.86882019042969,91.06234843636585,90.34353074381703,90.39881548851443,55854400
2006-05-01,90.12928009033203,91.096932108666,90.07399533179964,90.86884293034086,64990300
2006-05-02,90.80661010742188,90.8619053944554,90.36425835765118,90.55086808657956,49063500
2006-05-03,90.46794128417969,90.76515216933394,90.16382244225397,90.6476430787272,60821300
2006-05-04,90.79278564453125,90.97248742146661,90.52322770587926,90.5992574089092,42921400
2006-05-05,91.59458923339844,91.78811754873732,91.13150286837312,91.26973587268628,62588200
2006-05-08,91.4840087890625,91.76739333465784,91.4840087890625,91.58768091720549,30016700
2006-05-09,91.66365051269531,91.76733311930782,91.44938789079114,91.5254175837084,29864000
2006-05-10,91.61527252197266,91.7535054491316,91.15909437050148,91.51850841831177,64378200
2006-05-11,90.5094223022461,91.61530723148748,90.2122219235814,91.58765430768128,80626900
2006-05-12,89.3274917602539,90.35042816181533,89.29293088897539,90.1016046537061,91726500
2006-05-15,89.5072021484375,89.67308801865659,88.8920565478101,89.01646304060075,84029300
2006-05-16,89.37588500976562,89.85279770038444,89.16853029038799,89.68691181558252,62137600
2006-05-17,87.67556762695312,89.2307170037376,87.62027234880343,88.93350620199496,144789500
2006-05-18,87.23323059082031,88.29764114425323,87.16411411815561,88.02116998034553,87906300
2006-05-19,87.84843444824219,88.11799256175672,86.9499091609445,87.68946698296558,124309400
2006-05-22,87.17794036865234,87.89676332727831,86.74250181964058,87.28161772029776,110852800
2006-05-23,86.5144271850586,88.21471810766182,86.5144271850586,87.9036912739021,92006500
2006-05-24,87.2055435180664,87.70319033344491,86.23098956565555,86.866869263863,168405000
2006-05-25,88.28385162353516,88.28385162353516,87.38532133687406,87.72399586567677,78977900
2006-05-26,88.73307037353516,88.73307037353516,88.13174608625148,88.47732839283935,62989700
2006-05-30,87.15719604492188,88.47043004556038,87.12264044713447,88.44969563223822,72419900
2006-05-31,88.13178253173828,88.13178253173828,87.22633911232806,87.51663680710662,86926200
2006-06-01,88.97499084472656,89.12014229399105,87.96587556867847,88.04190527134125,73721700
2006-06-02,89.16157531738281,89.45877550612384,88.69158137802671,89.3343690679979,91702600
2006-06-05,87.86222076416016,89.06486451126939,87.62030515000461,89.0579565538506,86105100
2006-06-06,87.64793395996094,88.04190365139688,86.92220309323622,87.92440512153414,130498600
2006-06-07,86.99131774902344,88.22852208446402,86.94293569225195,87.71705387384429,108599400
2006-06-08,86.91529846191406,87.43367996367498,85.61589072920312,86.79779992042809,204957200
2006-06-09,86.63883972167969,87.75163259387787,86.59737088302016,87.3369283875323,94972200
2006-06-12,85.6988525390625,87.03973475549873,85.58135396447294,87.00517386967789,95815900
2006-06-13,84.70354461669922,86.28633159061688,84.70354461669922,85.52603973006372,185688800
2006-06-14,85.36017608642578,85.45002700498861,84.55840995801643,84.90399771545135,163566400
2006-06-15,87.17101287841797,87.33689343992957,85.60895554387722,85.67115877697607,134057000
2006-06-16,86.53581237792969,87.16755922901434,86.40390691928863,86.98011936891764,94253500
2006-06-19,85.85546112060547,87.1120215826921,85.77215687324646,87.05648188674814,95804400
2006-06-20,86.14704132080078,86.64688801869289,85.89017948189755,86.09150691835727,65494700
2006-06-21,86.7857437133789,87.26475908731318,86.05679967537453,86.08456952693788,75008200
2006-06-22,86.40392303466797,86.82046025433878,86.11234751055422,86.74409447946735,74566100
2006-06-23,86.3900375366211,86.98707613797254,86.1054005142419,86.31367176459536,54107000
2006-06-26,86.7718505859375,86.82044649892381,86.2581216062882,86.45944904481932,37899600
2006-06-27,86.02210235595703,86.98013852314311,85.92490521475197,86.78575483384957,69780200
2006-06-28,86.60523223876953,86.6191145146554,85.84157994767895,86.21646495528131,62368100
2006-06-29,88.35469055175781,88.41023024856659,86.89680793814779,86.91763400031182,110634800
2006-06-30,88.36164855957031,88.6254595135932,88.13949503313717,88.54214995497158,54227800
2006-07-03,88.7226333618164,88.86841579087054,88.3824567055008,88.46576624723139,23914000
2006-07-05,88.21585083007812,88.47965645771538,87.834022016932,88.36858235533659,69653400
2006-07-06,88.47270202636719,88.75733366587968,88.2227787203504,88.30608295798513,50100300
2006-07-07,87.89651489257812,88.55603168040322,87.67436136753156,88.29916981189935,81626500
2006-07-10,88.06309509277344,88.46574985837496,87.75763742279625,88.1255785616351,60964100
2006-07-11,88.45188903808594,88.45188903808594,87.4313696038011,87.8965026545185,73640800
2006-07-12,87.50775146484375,88.44496152506723,87.27865414222791,88.2714039103385,82561300
2006-07-13,86.08455657958984,87.25086368704656,86.08455657958984,87.09118838871233,102405700
2006-07-14,85.7513427734375,86.26507711947953,85.27232736504426,86.17482377126669,103242500
2006-07-17,85.62637329101562,86.15398986756037,85.49447311929757,85.75133497239312,81159000
2006-07-18,86.06375122070312,86.11929092883649,84.96686581958048,85.88324981754872,122771000
2006-07-19,87.25779724121094,87.65350825109583,85.89016287298672,86.20950813565206,133565300
2006-07-20,86.6607666015625,87.68128595446436,86.54274872584699,87.5563242929548,112259800
2006-07-21,86.04985809326172,86.91070762411074,85.95961004578656,86.88293777183583,101560000
2006-07-24,87.6187973022461,87.69516305180186,86.39001211708265,86.39001211708265,92884000
2006-07-25,87.93122863769531,88.37553568831952,87.27865033984696,87.45915173433737,95480700
2006-07-26,88.04925537109375,88.479674890245,87.59800448788437,87.88263623797873,84525800
2006-07-27,87.96592712402344,88.64627519836797,87.6118681620402,88.43106018793722,87257100
2006-07-28,88.84761047363281,88.95868458536204,88.07007050529737,88.19503219134133,82137000
2006-07-31,88.7573471069336,88.83371286736748,88.47965391413372,88.62544694518542,49593100
2006-08-01,88.31996154785156,88.43103561892211,87.88953694313322,88.40326577701553,65225600
2006-08-02,88.91703033447266,89.18084127458224,88.54908907227518,88.56991513669276,64770900
2006-08-03,89.15304565429688,89.24329897479153,88.2713755848802,88.40327572808903,63693800
2006-08-04,89.00033569335938,89.85423612439114,88.50049425148006,89.61126183880795,96294200
2006-08-07,88.79208374023438,88.91704544453272,88.44496848346766,88.79208374023438,45377300
2006-08-08,88.45188903808594,89.18083300444856,88.13253842477255,88.92396057859403,90901300
2006-08-09,88.15338897705078,89.2780442651902,87.89652179182683,88.98645814066809,78910600
2006-08-10,88.42414855957031,88.5143966258394,87.667434493029,87.87570578018394,69322300
2006-08-11,88.1741943359375,88.30609449494365,87.74376963121777,88.2852684328141,47482200
2006-08-14,88.2436294555664,88.97257351804473,88.11172398035126,88.60462694489499,57839000
2006-08-15,89.2988510131836,89.46545951330451,88.79206054023503,89.03504009717321,68143000
2006-08-16,90.04167175292969,90.17357721063131,89.58347719242326,89.77787143064062,71737600
2006-08-17,90.2707748413086,90.50681062653295,89.8958950996649,89.95837329108637,70992800
2006-08-18,90.72893524169922,90.72893524169922,89.96527787949135,90.38182018489762,58288400
2006-08-21,90.34020233154297,90.44433265082712,90.11110503600297,90.37490537589443,42133600
2006-08-22,90.33324432373047,90.61094280291118,90.0277812931886,90.24300158697135,60839900
2006-08-23,90.08332824707031,90.55541040315643,89.68762244788716,90.37490372886701,66592100
2006-08-24,90.00696563720703,90.31937778654293,89.83340804007157,90.24301202007872,57983000
2006-08-25,90.1180648803711,90.42352801347278,89.93756875313709,90.00004695951223,41756000
2006-08-28,90.54847717285156,90.81923723168946,90.00003975007323,90.00697824140886,52681500
2006-08-29,90.65262603759766,90.82618367423119,90.1180655506935,90.59014783075779,61817800
2006-08-30,90.7081298828125,90.97193018285822,90.63176412916717,90.85391230779058,50052200
2006-08-31,90.69425201416016,90.93723687260356,90.65259988828173,90.84004504784909,37510300
2006-09-01,91.23580169677734,91.34688115645137,90.8331466002992,91.04141793890794,48794500
2006-09-05,91.40929412841797,91.53426107962484,91.08300506924412,91.29821474803693,52348300
2006-09-06,90.6039810180664,91.05523701105382,90.47902466478864,91.02052338188366,53795600
2006-09-07,90.18745422363281,90.64564873049112,89.79868697894564,90.29158452377655,86269400
2006-09-08,90.4443130493164,90.56927999848885,90.13191156605417,90.30546912265682,45096300
2006-09-11,90.53459167480469,90.72897534508482,89.88895187535488,90.15276282492744,68496600
2006-09-12,91.4232177734375,91.52734811293747,90.50682841336987,90.63873390548115,69875600
2006-09-13,91.79116821289062,91.950838280353,91.30520892510212,91.38851320497501,62898400
2006-09-14,91.79808044433594,91.8050295277494,91.46485282705339,91.61064586824168,57805400
2006-09-15,92.01354217529297,92.31336899550415,91.81829299226617,92.25758503459687,76703100
2006-09-18,92.1390609741211,92.31338188641054,91.79738815574031,91.89500744103422,64154100
2006-09-19,91.90895080566406,92.13208666761564,91.39296774438215,92.12510702211496,92089100
2006-09-20,92.39703369140625,92.5783342126534,92.08325824116564,92.21574380986104,75204100
2006-09-21,91.95075225830078,92.56436501299663,91.63697687772206,92.46674576926772,88932500
2006-09-22,91.671875,91.81829859657907,91.34415085948056,91.81132959092878,65966800
2006-09-25,92.37615966796875,92.63416192243977,91.3790488889673,91.85319679066414,92299100
2006-09-26,93.14313507080078,93.15708372049595,92.32033497402202,92.39006758279561,73962700
2006-09-27,93.25469970703125,93.41507193392376,92.92697560879313,93.08037883093446,82432200
2006-09-28,93.21984100341797,93.42902819972804,92.9339521897843,93.25470730942011,58597500
2006-09-29,93.14313507080078,93.3941575668025,93.07340246202719,93.29653829834085,47966600
2006-10-02,92.79454040527344,93.31750331740434,92.70389009579762,93.11528503314409,51687400
2006-10-03,92.98973083496094,93.34534160056484,92.49465485332212,92.66200672874274,73108100
2006-10-04,94.07748413085938,94.13326808500724,92.79448510456241,92.89907336877633,80890500
2006-10-05,94.2588119506836,94.41919487331693,93.95898504609242,94.07752200649165,60505900
2006-10-06,94.1402359008789,94.20299949831622,93.71489256560999,94.09840059572151,64983600
2006-10-09,94.19601440429688,94.34244860357654,93.88223899406968,94.02867319334936,41176800
2006-10-10,94.32154083251953,94.44704675387709,94.02170339866252,94.20300391578127,56403700
2006-10-11,94.20997619628906,94.43310138858385,93.64517825113738,94.02170666800448,104071800
2006-10-12,95.02578735351562,95.10248895831204,94.41217451514437,94.44704081545201,59158600
2006-10-13,95.26984405517578,95.32562800962448,94.8584387210793,94.94211997260304,53944000
2006-10-16,95.41630554199219,95.56273981057214,95.12344764453793,95.19318027523421,42273000
2006-10-17,95.1164779663086,95.31868557037224,94.60048416603104,95.15831328854895,90500600
2006-10-18,95.24195861816406,95.78583894213918,94.90029648420952,95.55573409127237,86848600
2006-10-19,95.39534759521484,95.44416254402879,94.99092191531798,95.10248982143459,64063200
2006-10-20,95.41630554199219,95.49300717987585,95.06069466073465,95.41630554199219,48094500
2006-10-23,95.85560607910156,96.08571101284763,95.1025382885799,95.22107525935091,66219900
2006-10-24,96.14147186279297,96.17632753309319,95.68126210602686,95.72309742215032,53234900
2006-10-25,96.46919250488281,96.51102781947957,95.88346618141742,96.04384907364313,78105400
2006-10-26,96.76901245117188,96.9224156868885,96.21118347035713,96.68534182794566,66843700
2006-10-27,96.16238403320312,96.74809970491488,95.96714547596588,96.65048042629626,80238000
2006-10-30,96.0926742553711,96.36461449899055,95.80678535729,95.98808594617357,49717800
2006-10-31,96.07870483398438,96.40642898490857,95.70217636255212,96.27395403512749,71274100
2006-11-01,95.43020629882812,96.44126509823133,95.33258704867265,96.3785121459243,83005600
2006-11-02,95.3744125366211,95.53478472258203,95.08155481628839,95.18614305937179,60693100
2006-11-03,95.20708465576172,95.79977988818153,94.56558511086011,95.71610927266886,71346400
2006-11-06,96.28092956542969,96.42038417023602,95.49299562070263,95.49997526675077,63303300
2006-11-07,96.65047454833984,96.90846606049102,96.22513115171878,96.36458573559231,63318900
2006-11-08,96.85968017578125,96.95729946703933,95.43024647973421,96.22514946275136,87517800
2006-11-09,96.35064697265625,97.0200439395256,96.15540840725767,96.92939366283917,95916300
2006-11-10,96.39248657226562,96.46220854690871,96.02989612913092,96.3227539579194,48991500
2006-11-13,96.62958526611328,96.95032983923244,96.27397437686223,96.35066537676414,59398200
2006-11-14,97.35472106933594,97.43840232622767,96.30879579565695,96.90149103995587,96704000
2006-11-15,97.63368225097656,97.93350918281826,97.29200935309748,97.31990666378907,76509600
2006-11-16,97.88463592529297,98.09381240965975,97.26405419570695,97.92647122216633,76728800
2006-11-17,97.91255187988281,97.91952088488102,97.43142454244936,97.57087912032951,56353800
2006-11-20,97.9683837890625,98.13573574824954,97.57790652400021,97.82892914292704,69174200
2006-11-21,98.06594848632812,98.08686613961272,97.82189501173895,97.96136021990509,51367900
2006-11-22,98.26116943359375,98.42852126963702,97.96831170029277,98.14263253961714,45505300
2006-11-24,97.86378479003906,98.20544703984851,97.75918583706583,97.78708314707457,30998000
2006-11-27,96.5179672241211,97.86372972257013,96.49008056951038,97.81491477737596,84545100
2006-11-28,96.93634796142578,97.03396721859937,96.30181746994685,96.39246772292987,106652900
2006-11-29,97.94741821289062,97.98925352229666,96.97819453274238,97.25013468358391,90034900
2006-11-30,97.98927307128906,98.3518635579825,97.4523616674917,97.9265200946607,83994300
2006-12-01,97.77313232421875,98.07993888927419,96.90152760063222,97.98928859331524,126080000
2006-12-04,98.51921844482422,98.70051903307976,97.7800993565064,97.79404801091972,87813200
2006-12-05,98.9445571899414,98.98640315116107,98.49829602761328,98.70748327489014,73374400
2006-12-06,98.86088562011719,99.06310385848104,98.66564702841053,98.92363860180033,53253200
2006-12-07,98.42855072021484,99.22345355978699,98.39368441397777,99.03518401786907,62857400
2006-12-08,98.60983276367188,98.9445258695462,98.16357174260547,98.40762522712544,79625500
2006-12-11,98.8957290649414,99.07701896111618,98.55405628861295,98.6098402504443,39779400
2006-12-12,98.81903839111328,98.92362668131545,98.24029169268533,98.79812073307285,77451600
2006-12-13,98.92357635498047,99.25130035049308,98.70742023872717,99.17459876346463,55520200
2006-12-14,99.7951889038086,99.87887014018085,98.90266707363396,98.91661571964592,64755200
2006-12-15,99.8043441772461,100.18998907880888,99.73423373086128,100.01469691436985,70857400
2006-12-18,99.53089141845703,100.18298385060955,99.39065982305395,99.94457836954088,48954600
2006-12-19,99.72022247314453,99.95861728515057,98.99801950213514,99.25044068513749,65023600
2006-12-20,99.66410064697266,100.0287113010457,99.57294530870855,99.76226381934039,41469600
2006-12-21,99.29947662353516,99.86742137998105,99.08913463891217,99.75524255450944,48698400
2006-12-22,98.68942260742188,99.32046969796716,98.63332786842136,99.31346186770864,62069100
2006-12-26,99.27143096923828,99.29246516693298,98.71049406642256,98.73152826411726,32696900
2006-12-27,99.92353057861328,99.98664388210037,99.44674107927469,99.47478311494847,39727100
2006-12-28,99.71320343017578,100.05676923857447,99.55894546351247,99.85343502741924,37288800
2006-12-29,99.29947662353516,99.94455034067012,99.16625290061931,99.60799246629142,45461200
2007-01-03,99.12422943115234,100.16897479055935,98.56330295261196,99.7412613963309,94807600
2007-01-04,99.3345718383789,99.601019377156,98.59133470282765,99.02605588800239,69620600
2007-01-05,98.54226684570312,99.14527249307207,98.43008795936926,99.09619623636121,76645300
2007-01-08,98.99800872802734,99.15226669523987,98.33890844975288,98.73857973725403,71655000
2007-01-09,98.91386413574219,99.28548265509899,98.44407173679713,99.08213776021515,75680100
2007-01-10,99.24340057373047,99.26444547514272,98.37395834273632,98.57028469805654,72428000
2007-01-11,99.67813110351562,100.00066266924881,99.21535725808927,99.27145203016978,54476800
2007-01-12,100.43540954589844,100.43540954589844,99.64308548249595,99.67112752325129,55370600
2007-01-16,100.23907470703125,100.57563266262889,100.07779821459145,100.31620368633327,44871300
2007-01-17,100.2811508178711,100.58966675877984,100.07780590273336,100.1619534223355,50241400
2007-01-18,99.94458770751953,100.44943005732681,99.78332189268791,100.38632743834738,68177300
2007-01-19,100.140869140625,100.33719542321265,99.88844810601519,99.94453215905739,56973000
2007-01-22,99.8324203491211,100.33726275712829,99.51688581987622,100.31622854837691,60253600
2007-01-23,100.12686157226562,100.32318789170485,99.60799304290083,99.74822459978856,54064400
2007-01-24,100.93324279785156,100.95427700513605,100.20403198102103,100.24610039559002,55834700
2007-01-25,99.74821472167969,100.91215685664795,99.57292261818378,100.87008846364589,73583800
2007-01-26,99.65707397460938,100.02167386077845,99.27142919214081,99.96558980058424,67255600
2007-01-29,99.60102081298828,100.1268973635331,99.38366021726748,99.69918400779721,66114600
2007-01-30,100.11988067626953,100.16896762407266,99.60803048667718,99.81137541473872,70407600
2007-01-31,100.79296112060547,101.05940854585042,99.84637946701082,100.00765590807018,91868600
2007-02-01,101.39600372314453,101.43106429710762,100.90518778461617,101.07346142126302,69312400
2007-02-02,101.53623962402344,101.63440281589014,101.23474221292769,101.48014484310168,49607000
2007-02-05,101.56426239013672,101.62736498793117,101.20665960467014,101.45908069483029,45705300
2007-02-06,101.59231567382812,101.69047884759597,101.19966297875679,101.64841044440739,57081300
2007-02-07,101.81670379638672,101.9218748136962,101.36795629089211,101.75359048701655,55669700
2007-02-08,101.6834945678711,101.75360502309827,101.15761800823024,101.51521021715106,70641000
2007-02-09,100.92623138427734,101.90085551686181,100.54058643275413,101.71153695902568,79084400
2007-02-12,100.58261108398438,100.99629789790907,100.40031114030094,100.92618747294532,65657000
2007-02-13,101.43106842041016,101.59934206389754,100.80001016037606,100.80702869484502,64081800
2007-02-14,102.09715270996094,102.3004868813438,101.51518153119896,101.52920789787525,66039400
2007-02-15,102.2303695678711,102.33554056340995,101.97092994723813,102.13921423908258,38715200
2007-02-16,102.18138122558594,102.20241544498828,101.83079663689004,101.97804687169905,39841800
2007-02-20,102.39863586425781,102.51082538415997,101.66942538285677,102.06207800353283,56911800
2007-02-21,102.35658264160156,102.4196959427654,101.9148537273532,102.09715369998085,63971600
2007-02-22,102.27947235107422,102.66511726646671,101.78865641284062,102.4056882774686,79067400
2007-02-23,101.87980651855469,102.2233723081323,101.6904879882054,102.18832243498032,71966200
2007-02-26,101.78868103027344,102.33559187928684,101.49419139611142,102.25145504066558,69192800
2007-02-27,97.81305694580078,101.10854848087966,97.4624725123033,100.88418000691495,274466500
2007-02-28,98.81570434570312,99.55193365469972,98.02339095320835,98.43707793766859,177536300
2007-03-01,98.52115631103516,99.04002471693701,96.79628824367663,97.70079066451399,212828600
2007-03-02,97.2310562133789,98.62638569001908,97.22404837845555,98.19867238203283,162574000
2007-03-05,96.3055191040039,97.86912220991496,96.29149273517946,96.71218750905149,143750400
2007-03-06,97.95326232910156,98.24775189044125,96.5649513402188,97.3081884282168,143333300
2007-03-07,97.85508728027344,98.48614543435052,97.74289773746192,97.87612148217764,115144900
2007-03-08,98.68244171142578,98.97693114732299,98.21266018042449,98.54219947615819,117891600
2007-03-09,98.71051025390625,99.15925770995237,98.21969439557193,99.0821287394296,107765100
2007-03-12,98.85777282714844,99.10317543776992,98.27580155781261,98.4581015570444,80366900
2007-03-13,96.93656921386719,98.70351726867118,96.78931908472315,98.28981961964026,190605200
2007-03-14,97.65877532958984,97.71487010926676,95.88481938087529,97.06277765713473,231853800
2007-03-15,97.79193878173828,98.15654927527568,97.32215732803559,97.4413546492158,132435900
2007-03-16,97.51812744140625,98.29247622025711,97.22950555643297,98.06720721498509,121531600
2007-03-19,98.69377136230469,98.78528828427021,97.95462183751428,98.03205675423372,96161200
2007-03-20,99.2357406616211,99.29205789855273,98.52475568551178,98.6092261702019,82147400
2007-03-21,100.86897277832031,101.12239516276566,99.13022647063062,99.32733157615228,152368700
2007-03-22,100.79151916503906,101.14349403695176,100.51697919460398,101.00270623647081,118942200
2007-03-23,100.93933868408203,101.23499624459754,100.77038690317926,100.86190379384564,74416800
2007-03-26,100.80558776855469,101.12236296288661,100.02420322711237,101.01677481191571,113787500
2007-03-27,100.56621551513672,100.77740249140282,100.23535842531683,100.74923849914558,99864600
2007-03-28,99.8341064453125,100.29166924674485,99.43988576886365,100.05936466186816,152907900
2007-03-29,99.93973541259766,100.39026277130533,99.39065552984204,100.3409811385716,139432700
2007-03-30,99.96084594726562,100.55216104957655,98.94715677677902,100.12979772281965,128194100
2007-04-02,100.07347869873047,100.2846657290924,99.59478738048223,100.07347869873048,79416400
2007-04-03,101.15055084228516,101.35469156282596,100.60147084477899,100.64370611513766,82417800
2007-04-04,101.2631607055664,101.33354922519807,100.77743373200568,101.15052618445279,63995200
2007-04-05,101.53766632080078,101.67845405390133,101.09417475718931,101.13641000297793,46822800
2007-04-09,101.6784896850586,101.93191199001248,101.4743382703189,101.82631309712045,50967400
2007-04-10,101.79818725585938,101.9671390851411,101.55884688711022,101.60108215907512,56620000
2007-04-11,101.38285827636719,101.97417356001293,101.04495462163642,101.94602029282973,106365700
2007-04-12,101.83336639404297,102.01638944951658,100.90414763220771,101.18573395765173,115534400
2007-04-13,102.29798126220703,102.29798126220703,101.62218478631178,102.0023129192762,84287000
2007-04-16,103.26942443847656,103.38205897452167,102.64995597306962,102.65699160353972,83064600
2007-04-17,103.54395294189453,103.76217561793158,103.2342133727764,103.4594824199239,108424100
2007-04-18,103.67066955566406,103.97336275393275,103.17790694137818,103.19902457188905,88345300
2007-04-19,103.64252471923828,103.7621948947353,103.0300918383355,103.16384401725021,102947700
